reference_file,ref_genre,query_file,transform,severity,top_track_id,top_filename,top_genre,top_score,hit_top1,hit_topk,rank,num_matches
blues.00002.wav,blues,blues.00002_tempo_0_85.wav,tempo,0_85,b807466c42354cc28912cbea6ba752fb,blues.00002.wav,blues,0.9798,1,1,1,1
blues.00002.wav,blues,blues.00002_tempo_1_15.wav,tempo,1_15,b807466c42354cc28912cbea6ba752fb,blues.00002.wav,blues,0.9774,1,1,1,1
blues.00002.wav,blues,blues.00002_noise_snr20.wav,noise,snr20,c116cb1baaa34f65afade1aab74dd3a1,rock.00004.wav,rock,0.9653,0,1,2,3
blues.00002.wav,blues,blues.00002_noise_snr10.wav,noise,snr10,a432591cfcbd4a7ba34e8c7457e9e3e9,rock.00000.wav,rock,0.9243,0,0,,4
blues.00002.wav,blues,blues.00002_crop_1_0s.wav,crop,1_0s,b807466c42354cc28912cbea6ba752fb,blues.00002.wav,blues,0.9787,1,1,1,1
blues.00002.wav,blues,blues.00002_crop_2_0s.wav,crop,2_0s,b807466c42354cc28912cbea6ba752fb,blues.00002.wav,blues,0.9787,1,1,1,1
blues.00002.wav,blues,blues.00002_bandpass_phone.wav,bandpass,phone,6616fda1ae484a99887476274166be1e,jazz.00002.wav,jazz,0.9033,0,0,,1
blues.00002.wav,blues,blues.00002_bandpass_laptop.wav,bandpass,laptop,d9b1fd88c02c4b7a8bbe2dc442289612,blues.00004.wav,blues,0.9013,0,0,,1
blues.00002.wav,blues,blues.00002_compound_phone_snr15.wav,compound,phone_snr15,dfd8120e8b41428793a1f1a1fe78844e,jazz.00000.wav,jazz,0.8578,0,0,,3
blues.00002.wav,blues,blues.00002_compound_laptop_snr15.wav,compound,laptop_snr15,b807466c42354cc28912cbea6ba752fb,blues.00002.wav,blues,0.9099,1,1,1,3
blues.00002.wav,blues,blues.00002_lossy_mp3_64k.wav,lossy,mp3_64k,b807466c42354cc28912cbea6ba752fb,blues.00002.wav,blues,0.9669,1,1,1,1
blues.00002.wav,blues,blues.00002_lossy_mp3_96k.wav,lossy,mp3_96k,b807466c42354cc28912cbea6ba752fb,blues.00002.wav,blues,0.9672,1,1,1,1
blues.00003.wav,blues,blues.00003_orig.wav,orig,none,c947f955a38040d3941c0735e6b6f48c,blues.00003.wav,blues,0.9987,1,1,1,1
blues.00003.wav,blues,blues.00003_pitch_m4.wav,pitch,m4,c947f955a38040d3941c0735e6b6f48c,blues.00003.wav,blues,0.9915,1,1,1,1
blues.00003.wav,blues,blues.00003_pitch_m2.wav,pitch,m2,c947f955a38040d3941c0735e6b6f48c,blues.00003.wav,blues,0.9962,1,1,1,1
blues.00003.wav,blues,blues.00003_pitch_p2.wav,pitch,p2,c947f955a38040d3941c0735e6b6f48c,blues.00003.wav,blues,0.9972,1,1,1,1
blues.00003.wav,blues,blues.00003_pitch_p4.wav,pitch,p4,c947f955a38040d3941c0735e6b6f48c,blues.00003.wav,blues,0.9939,1,1,1,1
blues.00003.wav,blues,blues.00003_tempo_0_85.wav,tempo,0_85,c947f955a38040d3941c0735e6b6f48c,blues.00003.wav,blues,0.9979,1,1,1,1
blues.00003.wav,blues,blues.00003_tempo_1_15.wav,tempo,1_15,c947f955a38040d3941c0735e6b6f48c,blues.00003.wav,blues,0.9982,1,1,1,1
blues.00003.wav,blues,blues.00003_noise_snr20.wav,noise,snr20,08c7603b4d034b99a54949ee56a44ec2,hiphop.00002.wav,hiphop,0.9869,0,0,,2
blues.00003.wav,blues,blues.00003_noise_snr10.wav,noise,snr10,2fbf0c6e28ba4dde8e373947438c30fd,pop.00002.wav,pop,0.9669,0,0,,2
blues.00003.wav,blues,blues.00003_crop_1_0s.wav,crop,1_0s,c947f955a38040d3941c0735e6b6f48c,blues.00003.wav,blues,0.9987,1,1,1,1
blues.00003.wav,blues,blues.00003_crop_2_0s.wav,crop,2_0s,c947f955a38040d3941c0735e6b6f48c,blues.00003.wav,blues,0.9987,1,1,1,1
blues.00003.wav,blues,blues.00003_bandpass_phone.wav,bandpass,phone,6616fda1ae484a99887476274166be1e,jazz.00002.wav,jazz,0.9634,0,0,,2
blues.00003.wav,blues,blues.00003_bandpass_laptop.wav,bandpass,laptop,d9b1fd88c02c4b7a8bbe2dc442289612,blues.00004.wav,blues,0.9849,0,0,,1
blues.00003.wav,blues,blues.00003_compound_phone_snr15.wav,compound,phone_snr15,d9b1fd88c02c4b7a8bbe2dc442289612,blues.00004.wav,blues,0.9570,0,0,,2
blues.00003.wav,blues,blues.00003_compound_laptop_snr15.wav,compound,laptop_snr15,d9b1fd88c02c4b7a8bbe2dc442289612,blues.00004.wav,blues,0.9713,0,0,,3
blues.00003.wav,blues,blues.00003_lossy_mp3_64k.wav,lossy,mp3_64k,c947f955a38040d3941c0735e6b6f48c,blues.00003.wav,blues,0.9980,1,1,1,1
blues.00003.wav,blues,blues.00003_lossy_mp3_96k.wav,lossy,mp3_96k,c947f955a38040d3941c0735e6b6f48c,blues.00003.wav,blues,0.9981,1,1,1,1
blues.00004.wav,blues,blues.00004_orig.wav,orig,none,d9b1fd88c02c4b7a8bbe2dc442289612,blues.00004.wav,blues,0.9959,1,1,1,1
blues.00004.wav,blues,blues.00004_pitch_m4.wav,pitch,m4,6616fda1ae484a99887476274166be1e,jazz.00002.wav,jazz,0.9662,0,0,,1
blues.00004.wav,blues,blues.00004_pitch_m2.wav,pitch,m2,d9b1fd88c02c4b7a8bbe2dc442289612,blues.00004.wav,blues,0.9773,1,1,1,1
blues.00004.wav,blues,blues.00004_pitch_p2.wav,pitch,p2,d9b1fd88c02c4b7a8bbe2dc442289612,blues.00004.wav,blues,0.9847,1,1,1,1
blues.00004.wav,blues,blues.00004_pitch_p4.wav,pitch,p4,d9b1fd88c02c4b7a8bbe2dc442289612,blues.00004.wav,blues,0.9772,1,1,1,1
blues.00004.wav,blues,blues.00004_tempo_0_85.wav,tempo,0_85,d9b1fd88c02c4b7a8bbe2dc442289612,blues.00004.wav,blues,0.9946,1,1,1,1
blues.00004.wav,blues,blues.00004_tempo_1_15.wav,tempo,1_15,d9b1fd88c02c4b7a8bbe2dc442289612,blues.00004.wav,blues,0.9925,1,1,1,1
blues.00004.wav,blues,blues.00004_noise_snr20.wav,noise,snr20,d9b1fd88c02c4b7a8bbe2dc442289612,blues.00004.wav,blues,0.9785,1,1,1,1
blues.00004.wav,blues,blues.00004_noise_snr10.wav,noise,snr10,d9b1fd88c02c4b7a8bbe2dc442289612,blues.00004.wav,blues,0.9516,1,1,1,2
blues.00004.wav,blues,blues.00004_crop_1_0s.wav,crop,1_0s,d9b1fd88c02c4b7a8bbe2dc442289612,blues.00004.wav,blues,0.9959,1,1,1,1
blues.00004.wav,blues,blues.00004_crop_2_0s.wav,crop,2_0s,d9b1fd88c02c4b7a8bbe2dc442289612,blues.00004.wav,blues,0.9780,1,1,1,2
blues.00004.wav,blues,blues.00004_bandpass_phone.wav,bandpass,phone,6616fda1ae484a99887476274166be1e,jazz.00002.wav,jazz,0.9377,0,0,,1
blues.00004.wav,blues,blues.00004_bandpass_laptop.wav,bandpass,laptop,d9b1fd88c02c4b7a8bbe2dc442289612,blues.00004.wav,blues,0.9377,1,1,1,1
blues.00004.wav,blues,blues.00004_compound_phone_snr15.wav,compound,phone_snr15,d9b1fd88c02c4b7a8bbe2dc442289612,blues.00004.wav,blues,0.9338,1,1,1,1
blues.00004.wav,blues,blues.00004_compound_laptop_snr15.wav,compound,laptop_snr15,d9b1fd88c02c4b7a8bbe2dc442289612,blues.00004.wav,blues,0.9524,1,1,1,1
blues.00004.wav,blues,blues.00004_lossy_mp3_64k.wav,lossy,mp3_64k,d9b1fd88c02c4b7a8bbe2dc442289612,blues.00004.wav,blues,0.9913,1,1,1,1
blues.00004.wav,blues,blues.00004_lossy_mp3_96k.wav,lossy,mp3_96k,d9b1fd88c02c4b7a8bbe2dc442289612,blues.00004.wav,blues,0.9915,1,1,1,1
classical.00000.wav,classical,classical.00000_orig.wav,orig,none,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9367,0,1,2,3
classical.00000.wav,classical,classical.00000_pitch_m4.wav,pitch,m4,b1e40f22f25049529301c92b8d2dc801,rock.00001.wav,rock,0.9279,0,0,,2
classical.00000.wav,classical,classical.00000_pitch_m2.wav,pitch,m2,b1e40f22f25049529301c92b8d2dc801,rock.00001.wav,rock,0.9253,0,0,,2
classical.00000.wav,classical,classical.00000_pitch_p2.wav,pitch,p2,14c7677c42a543cdbe5dee4b2cf6f1ec,classical.00004.wav,classical,0.9288,0,0,,2
classical.00000.wav,classical,classical.00000_pitch_p4.wav,pitch,p4,bddab63fd8094b2c85d8ca4b264bbfdb,blues.00000.wav,blues,0.9022,0,0,,3
classical.00000.wav,classical,classical.00000_tempo_0_85.wav,tempo,0_85,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9254,0,0,,2
classical.00000.wav,classical,classical.00000_tempo_1_15.wav,tempo,1_15,53193fff6da7469abbe255b98f513d7b,metal.00002.wav,metal,0.9207,0,0,,3
classical.00000.wav,classical,classical.00000_noise_snr20.wav,noise,snr20,068309e6ee55492e99ff73c0e8383f75,pop.00004.wav,pop,0.9004,0,0,,3
classical.00000.wav,classical,classical.00000_noise_snr10.wav,noise,snr10,ab81da3a52fe4bf2aa32c0e194fa4a1f,country.00000.wav,country,0.8785,0,0,,2
classical.00000.wav,classical,classical.00000_crop_1_0s.wav,crop,1_0s,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9367,0,1,2,3
classical.00000.wav,classical,classical.00000_crop_2_0s.wav,crop,2_0s,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9367,0,1,2,3
classical.00000.wav,classical,classical.00000_bandpass_phone.wav,bandpass,phone,6616fda1ae484a99887476274166be1e,jazz.00002.wav,jazz,0.8843,0,0,,1
classical.00000.wav,classical,classical.00000_bandpass_laptop.wav,bandpass,laptop,6616fda1ae484a99887476274166be1e,jazz.00002.wav,jazz,0.8359,0,0,,1
classical.00000.wav,classical,classical.00000_compound_phone_snr15.wav,compound,phone_snr15,dfd8120e8b41428793a1f1a1fe78844e,jazz.00000.wav,jazz,0.7254,0,1,3,4
classical.00000.wav,classical,classical.00000_compound_laptop_snr15.wav,compound,laptop_snr15,dfd8120e8b41428793a1f1a1fe78844e,jazz.00000.wav,jazz,0.7741,0,1,2,3
classical.00000.wav,classical,classical.00000_lossy_mp3_64k.wav,lossy,mp3_64k,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9239,0,1,2,3
classical.00000.wav,classical,classical.00000_lossy_mp3_96k.wav,lossy,mp3_96k,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9241,0,1,2,3
classical.00001.wav,classical,classical.00001_orig.wav,orig,none,0d4d8cb019344763abf29a78971b67d0,classical.00001.wav,classical,0.9839,1,1,1,2
classical.00001.wav,classical,classical.00001_pitch_m4.wav,pitch,m4,e8699214a9114ea5b34722311fef52f4,pop.00003.wav,pop,0.9728,0,1,2,3
classical.00001.wav,classical,classical.00001_pitch_m2.wav,pitch,m2,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9665,0,0,,1
classical.00001.wav,classical,classical.00001_pitch_p2.wav,pitch,p2,706e27b46e6c41ecac34fb5b609168f5,classical.00000.wav,classical,0.9821,0,1,2,3
classical.00001.wav,classical,classical.00001_pitch_p4.wav,pitch,p4,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9736,0,1,3,3
classical.00001.wav,classical,classical.00001_tempo_0_85.wav,tempo,0_85,0d4d8cb019344763abf29a78971b67d0,classical.00001.wav,classical,0.9922,1,1,1,2
classical.00001.wav,classical,classical.00001_tempo_1_15.wav,tempo,1_15,0d4d8cb019344763abf29a78971b67d0,classical.00001.wav,classical,0.9850,1,1,1,2
classical.00001.wav,classical,classical.00001_noise_snr20.wav,noise,snr20,08c7603b4d034b99a54949ee56a44ec2,hiphop.00002.wav,hiphop,0.9577,0,1,2,2
classical.00001.wav,classical,classical.00001_noise_snr10.wav,noise,snr10,6d5aad1c8dd34ffdbb27ab0ac34ae722,disco.00002.wav,disco,0.9019,0,0,,4
classical.00001.wav,classical,classical.00001_crop_1_0s.wav,crop,1_0s,0d4d8cb019344763abf29a78971b67d0,classical.00001.wav,classical,0.9839,1,1,1,2
classical.00001.wav,classical,classical.00001_crop_2_0s.wav,crop,2_0s,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9701,0,1,2,4
classical.00001.wav,classical,classical.00001_bandpass_phone.wav,bandpass,phone,6616fda1ae484a99887476274166be1e,jazz.00002.wav,jazz,0.9095,0,0,,1
classical.00001.wav,classical,classical.00001_bandpass_laptop.wav,bandpass,laptop,6616fda1ae484a99887476274166be1e,jazz.00002.wav,jazz,0.9251,0,0,,2
classical.00001.wav,classical,classical.00001_compound_phone_snr15.wav,compound,phone_snr15,d9b1fd88c02c4b7a8bbe2dc442289612,blues.00004.wav,blues,0.8044,0,0,,2
classical.00001.wav,classical,classical.00001_compound_laptop_snr15.wav,compound,laptop_snr15,14c7677c42a543cdbe5dee4b2cf6f1ec,classical.00004.wav,classical,0.8751,0,0,,2
classical.00001.wav,classical,classical.00001_lossy_mp3_64k.wav,lossy,mp3_64k,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9753,0,1,2,2
classical.00001.wav,classical,classical.00001_lossy_mp3_96k.wav,lossy,mp3_96k,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9754,0,1,2,2
classical.00002.wav,classical,classical.00002_orig.wav,orig,none,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9624,1,1,1,2
classical.00002.wav,classical,classical.00002_pitch_m4.wav,pitch,m4,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9502,1,1,1,3
classical.00002.wav,classical,classical.00002_pitch_m2.wav,pitch,m2,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9648,1,1,1,1
classical.00002.wav,classical,classical.00002_pitch_p2.wav,pitch,p2,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9775,1,1,1,1
classical.00002.wav,classical,classical.00002_pitch_p4.wav,pitch,p4,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9573,1,1,1,1
classical.00002.wav,classical,classical.00002_tempo_0_85.wav,tempo,0_85,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9882,1,1,1,1
classical.00002.wav,classical,classical.00002_tempo_1_15.wav,tempo,1_15,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9888,1,1,1,1
classical.00002.wav,classical,classical.00002_noise_snr20.wav,noise,snr20,b807466c42354cc28912cbea6ba752fb,blues.00002.wav,blues,0.9163,0,0,,1
classical.00002.wav,classical,classical.00002_noise_snr10.wav,noise,snr10,059ebdecc4484a458dfc5a37e45ff405,country.00001.wav,country,0.8643,0,0,,1
classical.00002.wav,classical,classical.00002_crop_1_0s.wav,crop,1_0s,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9624,1,1,1,2
classical.00002.wav,classical,classical.00002_crop_2_0s.wav,crop,2_0s,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9624,1,1,1,2
classical.00002.wav,classical,classical.00002_bandpass_phone.wav,bandpass,phone,6616fda1ae484a99887476274166be1e,jazz.00002.wav,jazz,0.8761,0,0,,1
classical.00002.wav,classical,classical.00002_bandpass_laptop.wav,bandpass,laptop,d9b1fd88c02c4b7a8bbe2dc442289612,blues.00004.wav,blues,0.8502,0,0,,2
classical.00002.wav,classical,classical.00002_compound_phone_snr15.wav,compound,phone_snr15,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.7441,1,1,1,2
classical.00002.wav,classical,classical.00002_compound_laptop_snr15.wav,compound,laptop_snr15,9f73c89371034af8885527d197af3b87,jazz.00003.wav,jazz,0.7884,0,1,3,3
classical.00002.wav,classical,classical.00002_lossy_mp3_64k.wav,lossy,mp3_64k,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9536,1,1,1,2
classical.00002.wav,classical,classical.00002_lossy_mp3_96k.wav,lossy,mp3_96k,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9536,1,1,1,2
classical.00003.wav,classical,classical.00003_orig.wav,orig,none,dbb19b5a5ab049be800d69cd49e4e573,classical.00003.wav,classical,0.9790,1,1,1,2
classical.00003.wav,classical,classical.00003_pitch_m4.wav,pitch,m4,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9655,0,0,,4
classical.00003.wav,classical,classical.00003_pitch_m2.wav,pitch,m2,dbb19b5a5ab049be800d69cd49e4e573,classical.00003.wav,classical,0.9711,1,1,1,3
classical.00003.wav,classical,classical.00003_pitch_p2.wav,pitch,p2,dbb19b5a5ab049be800d69cd49e4e573,classical.00003.wav,classical,0.9710,1,1,1,1
classical.00003.wav,classical,classical.00003_pitch_p4.wav,pitch,p4,dbb19b5a5ab049be800d69cd49e4e573,classical.00003.wav,classical,0.9624,1,1,1,2
classical.00003.wav,classical,classical.00003_tempo_0_85.wav,tempo,0_85,dbb19b5a5ab049be800d69cd49e4e573,classical.00003.wav,classical,0.9776,1,1,1,2
classical.00003.wav,classical,classical.00003_tempo_1_15.wav,tempo,1_15,dbb19b5a5ab049be800d69cd49e4e573,classical.00003.wav,classical,0.9783,1,1,1,2
classical.00003.wav,classical,classical.00003_noise_snr20.wav,noise,snr20,dbb19b5a5ab049be800d69cd49e4e573,classical.00003.wav,classical,0.9587,1,1,1,1
classical.00003.wav,classical,classical.00003_noise_snr10.wav,noise,snr10,1af8a358fc6c48f09079fff4f2ae8baa,disco.00004.wav,disco,0.8337,0,0,,4
classical.00003.wav,classical,classical.00003_crop_1_0s.wav,crop,1_0s,dbb19b5a5ab049be800d69cd49e4e573,classical.00003.wav,classical,0.9790,1,1,1,2
classical.00003.wav,classical,classical.00003_crop_2_0s.wav,crop,2_0s,dbb19b5a5ab049be800d69cd49e4e573,classical.00003.wav,classical,0.9784,1,1,1,2
classical.00003.wav,classical,classical.00003_bandpass_phone.wav,bandpass,phone,6616fda1ae484a99887476274166be1e,jazz.00002.wav,jazz,0.9040,0,0,,1
classical.00003.wav,classical,classical.00003_bandpass_laptop.wav,bandpass,laptop,6616fda1ae484a99887476274166be1e,jazz.00002.wav,jazz,0.9271,0,0,,1
classical.00003.wav,classical,classical.00003_compound_phone_snr15.wav,compound,phone_snr15,dbb19b5a5ab049be800d69cd49e4e573,classical.00003.wav,classical,0.8872,1,1,1,3
classical.00003.wav,classical,classical.00003_compound_laptop_snr15.wav,compound,laptop_snr15,dbb19b5a5ab049be800d69cd49e4e573,classical.00003.wav,classical,0.9074,1,1,1,3
classical.00003.wav,classical,classical.00003_lossy_mp3_64k.wav,lossy,mp3_64k,dbb19b5a5ab049be800d69cd49e4e573,classical.00003.wav,classical,0.9775,1,1,1,3
classical.00003.wav,classical,classical.00003_lossy_mp3_96k.wav,lossy,mp3_96k,dbb19b5a5ab049be800d69cd49e4e573,classical.00003.wav,classical,0.9775,1,1,1,3
classical.00004.wav,classical,classical.00004_orig.wav,orig,none,14c7677c42a543cdbe5dee4b2cf6f1ec,classical.00004.wav,classical,0.9905,1,1,1,2
classical.00004.wav,classical,classical.00004_pitch_m4.wav,pitch,m4,14c7677c42a543cdbe5dee4b2cf6f1ec,classical.00004.wav,classical,0.9680,1,1,1,4
classical.00004.wav,classical,classical.00004_pitch_m2.wav,pitch,m2,706e27b46e6c41ecac34fb5b609168f5,classical.00000.wav,classical,0.9681,0,0,,3
classical.00004.wav,classical,classical.00004_pitch_p2.wav,pitch,p2,14c7677c42a543cdbe5dee4b2cf6f1ec,classical.00004.wav,classical,0.9828,1,1,1,2
classical.00004.wav,classical,classical.00004_pitch_p4.wav,pitch,p4,8c0154fe9cff4fdfaf2938b5ace1d0ce,classical.00002.wav,classical,0.9785,0,1,3,3
classical.00004.wav,classical,classical.00004_tempo_0_85.wav,tempo,0_85,14c7677c42a543cdbe5dee4b2cf6f1ec,classical.00004.wav,classical,0.9855,1,1,1,2
classical.00004.wav,classical,classical.00004_tempo_1_15.wav,tempo,1_15,0d4d8cb019344763abf29a78971b67d0,classical.00001.wav,classical,0.9813,0,1,2,3
classical.00004.wav,classical,classical.00004_noise_snr20.wav,noise,snr20,14c7677c42a543cdbe5dee4b2cf6f1ec,classical.00004.wav,classical,0.9785,1,1,1,2
classical.00004.wav,classical,classical.00004_noise_snr10.wav,noise,snr10,14c7677c42a543cdbe5dee4b2cf6f1ec,classical.00004.wav,classical,0.9296,1,1,1,4
